2.a.2.2.l.c.c.d.t.cast.32;cast32;2.a.2.2.l.c.c.d.t.cast.31;cast31;2.a.2.2.l.c.c.d.t.cast.30;cast30;2.a.2.2.l.c.c.d.t.cast.29;cast28;2.a.2.2.l.c.c.d.t.cast.28;cast28.1;2.a.2.2.l.c.c.d.t.cast.27;cast27;2.a.2.2.l.c.c.d.t.cast.26;cast26;2.a.2.2.l.c.c.d.t.cast.25;cast25;2.a.2.2.l.c.c.d.t.cast.24;cast24;2.a.2.2.l.c.c.d.t.cast.23;cast23;2.a.2.2.l.c.c.d.t.cast.22;cast22;2.a.2.2.l.c.c.d.t.cast.21;cast21;2.a.2.2.l.c.c.d.t.cast.20;cast20;2.a.2.2.l.c.c.d.t.cast.19;cast19;2.a.2.2.l.c.c.d.t.cast.18;cast18;2.a.2.2.l.c.c.d.t.cast.17;cast17;2.a.2.2.l.c.c.d.t.cast.16;cast16;2.a.2.2.l.c.c.d.t.cast.15;cast15;2.a.2.2.l.c.c.d.t.cast.14;cast14;2.a.2.2.l.c.c.d.t.cast.13;cast13;2.a.2.2.l.c.c.d.t.cast.12;cast12;2.a.2.2.l.c.c.d.t.cast.11;cast11;2.a.2.2.l.c.c.d.t.cast.10;cast10;2.a.2.2.l.c.c.d.t.cast.9;cast9;2.a.2.2.l.c.c.d.t.cast.8;cats8;2.a.2.2.l.c.c.d.t.cast.5;cast5;2.a.2.2.l.c.c.d.t.cast.6;cast6;a.2.2.l.c.c.d.t.cast.4;cast4;2.2.2.l.c.c.d.t.cast.3;2.cast3;2.a.2.l.c.c.d.t.cast.2;2.a.cast2;2.a.2.l.c.c.d.t.cast.1;2.a.2.cast1;l.c.c.d.type;l.c.c.d.id_type;l.c.c.d.t.show_id;l.c.c.d.t.title;l.c.c.d.t.director;l.c.c.id_directors;l.c.c.d.t.cast;l.c.id_cast;l.c.c.d.t.country;l.id_countries;l.c.c.d.t.date_added;l.c.c.d.t.release_year;l.c.c.d.t.rating;l.c.c.d.t.duration;l.c.c.d.t.listed_in;id_listed;l.c.c.d.t.description;l.c.c.d.t.IMDB_titleID;l.c.c.d.t.IMDB_rating;l.c.c.d.t.IMDB_rating_votes;l.c.c.d.t.IMDB_title_name
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Harriet Lenabe;8966; Warren Masemola;7461; Nomonde Mbusi;6095; Zimkhitha Nyoka;5240; Sibusiso Msimang;3333; Sihle Xaba;1897;Mncedisi Shabangu;490;Movie;0;80155792;Vaya;Akin Omotoso;669;Mncedisi Shabangu, Sihle Xaba, Sibusiso Msimang, Zimkhitha Nyoka, Warren Masemola, Nomonde Mbusi, Azwile Chamane, Harriet Lenabe;1128;South Africa;145;43111;2016;TV-MA;106 min;Dramas, Independent Movies, International Movies;35;Three youths from rural South Africa set out for Johannesburg, where they're thrust into the seedy underbelly of the city and must fight to survive.;/title/tt4996954/;77;76; Vaya
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Brian Angels;8961; Mamley Djangmah;7468; Henry Adofo;6103; Kobina Amissah Sam;5230; Joseph Otsiman;3343; Ama K. Abebrese;1907;Cynthia Dankwa;500;Movie;0;81044496;The Burial of Kojo;"Sam Blitz"""" Bazawule""""";866;Cynthia Dankwa, Ama K. Abebrese, Joseph Otsiman, Kobina Amissah Sam, Mamley Djangmah, Henry Adofo, Anima Misa, Brian Angels;1326;Ghana, United States;208;25569;2018;TV-14;81 min;Dramas, Independent Movies, International Movies;35;When a man is left to die inside an illegal gold mine, his daughter travels through a magical landscape to save him.;/title/tt7497366/;64;403; The Burial of Kojo
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Norman Briski;8959; Luis Gnecco;7471; Malena Sánchez;6107; Paulina Garcia;5224; Diego Velázquez;3349; Dolores Fonzi;1913;Oscar Martínez;506;Movie;0;81018067;Blood Will Tell;Miguel Cohan, Miguel Cohan;1077;Oscar Martínez, Dolores Fonzi, Diego Velázquez, Paulina Garcia, Luis Gnecco, Malena Sánchez, Emilio Vodanovich, Norman Briski;1533;Argentina, United States;232;25569;2019;TV-MA;113 min;Dramas, Independent Movies, International Movies;35;Family patriarch Elías begins to unravel after the death of his wife – which casts a suspicious light on her tragic accident.;/title/tt5687236/;6;460; Blood Will Tell
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Moumita Talukdar;8951; Rahul Gautam Sarma;7479; Kulada Bhattacharjya;6115; Sulakshana Baruah;5215; Mahendra Rabha;3359; Shakil Imtiaz;1922;Adil Hussain;514;Movie;0;81018235;​Maj Rati ​​Keteki;Santwana Bardoloi;102;Adil Hussain, Shakil Imtiaz, Mahendra Rabha, Sulakshana Baruah, Rahul Gautam Sarma, Kulada Bhattacharjya, Indu Mohan Das, Moumita Talukdar;478;India;4;25569;2017;TV-14;117 min;Dramas, International Movies;36;A successful writer returns to the town that launched his career, encountering people who spark nostalgic, often painfully illuminating flashbacks.;/title/tt8914956/;7;14; Maj Rati Keteki
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Surangana Banerjee;8949; Tanusree Chakraborty;7482; Kushal Chakraborty;6117; Aparajita Adhya;5212; Soumitra Chatterjee;3362; Parambrata Chatterjee;1925;Riddhi Sen;516;Movie;0;81018238;Samantaral;Partha Chakraborty;104;Riddhi Sen, Parambrata Chatterjee, Soumitra Chatterjee, Aparajita Adhya, Tanusree Chakraborty, Kushal Chakraborty, Anindya Banerjee, Surangana Banerjee;481;India;4;25569;2017;TV-MA;110 min;Dramas, International Movies;36;On a family visit, a young man and his girlfriend set out to discover why his eccentric uncle has been mysteriously confined to one room for years.;/title/tt7746986/;76;455; Samantaral
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Johnny Lever;8947; Shakti Kapoor;7389; Sharat Saxena;6123; Prem Chopra;5208; Kader Khan;3358; Priyanka Chopra;1921;Govinda;621;Movie;0;80236278;Deewana Main Deewana;K.C. Bokadia;1271;Govinda, Priyanka Chopra, Kader Khan, Prem Chopra, Shakti Kapoor, Sharat Saxena, Himani Shivpuri, Johnny Lever;1714;India;4;43107;2013;TV-14;107 min;Comedies, Dramas, International Movies;44;A man's instant attraction to a woman becomes an obsession as he adopts a friend's identity and even commits murder in order to get closer to her.;/title/tt2361022/;25;305; Deewana Main Deewana
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Chunky Pandey;8945; Jacqueline Fernandez;7491; Ameesha Patel;6124; Deepika Padukone;5207; John Abraham;3366; Saif Ali Khan;1927;Anil Kapoor;601;Movie;0;70229046;Race 2;Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla;401;Anil Kapoor, Saif Ali Khan, John Abraham, Deepika Padukone, Jacqueline Fernandez, Ameesha Patel, Rajesh Khattar, Chunky Pandey;834;India;4;43110;2013;TV-14;139 min;Action & Adventure, International Movies, Music & Musicals;214;In this sequel set in the world of horse racing, half-brothers Ranvir and Rajiv Singh return for another complex tale of love, greed and violence.;/title/tt1375789/;53;14431; Race 2
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Shivaji Satham;8943; Om Puri;7493; Kulbhushan Kharbanda;6127; Danny Denzongpa;5203; Namrata Shirodkar;3368; Madhuri Dixit;1928;Anil Kapoor;601;Movie;0;60037397;Pukar;Rajkumar Santoshi;1006;Anil Kapoor, Madhuri Dixit, Namrata Shirodkar, Danny Denzongpa, Om Puri, Kulbhushan Kharbanda, Farida Jalal, Shivaji Satham;1467;India;4;43103;2000;TV-14;165 min;Action & Adventure, Dramas, International Movies;207;A notorious terrorist manipulates an Indian army major's jilted lover into helping him obtain a classified military code.;/title/tt0218533/;68;2082; Pukar
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Suresh Menon;8941; Narendra Jha;7495; Girish Kulkarni;6165; Rohit Roy;5164; Ronit Roy;3404; Yami Gautam;1961;Hrithik Roshan;538;Movie;0;80171598;Kaabil;Sanjay Gupta;1064;Hrithik Roshan, Yami Gautam, Ronit Roy, Rohit Roy, Narendra Jha, Girish Kulkarni, Sahidur Rahaman, Suresh Menon;1521;India;4;25569;2017;TV-PG;139 min;Dramas, International Movies;36;The happy life of a young blind couple is shattered when the wife is raped and corrupt police won't help, sending the husband on a quest for revenge.;/title/tt5460276/;71;22925; Kaabil
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Farrukh Jaffar;8938; Lekh Tandon;7500; Rajesh Vivek;6133; Smith Seth;5197; Kishori Balal;3375; Gayatri Joshi;1935;Shah Rukh Khan;525;Movie;0;70019491;Swades;Ashutosh Gowariker;381;Shah Rukh Khan, Gayatri Joshi, Kishori Balal, Smith Seth, Lekh Tandon, Rajesh Vivek, Daya Shankar Pandey, Farrukh Jaffar;810;India;4;43103;2004;TV-PG;185 min;Dramas, International Movies;36;An Americanized NASA scientist returns to his native India on a business trip and searches for the nanny who helped raise him.;/title/tt0367110/;82;77534; Swades
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Roopesh Kumar;8933; Vinod Mehra;7505; Shafi Inamdar;6137; Sonam;5193; Jackie Shroff;3380; Dimple Kapadia;2034;Vinod Khanna;1343;Movie;0;20254278;Aakhri Adaalat;Rajiv Mehra;158;Vinod Khanna, Dimple Kapadia, Jackie Shroff, Sonam, Vinod Mehra, Shafi Inamdar, Gulshan Grover, Roopesh Kumar;540;India;4;42744;1988;TV-14;148 min;Action & Adventure, International Movies;208;An intrepid police inspector forced into a desk job must take matters into his own hands when ruthless criminals are released on a technicality.;/title/tt0177505/;53;61; Aakhri Adaalat
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Chetan Pandit;8929; Aamir Bashir;7509; Kali Prasad Mukherjee;6141; Deepal Shaw;5188; Jimmy Shergill;3382; Naseeruddin Shah;1940;Anupam Kher;1323;Movie;0;70107499;A Wednesday;Neeraj Pandey;633;Anupam Kher, Naseeruddin Shah, Jimmy Shergill, Deepal Shaw, Aamir Bashir, Kali Prasad Mukherjee, Vijay Bhatia, Chetan Pandit;1086;India;4;43111;2008;TV-MA;103 min;Action & Adventure, Dramas, International Movies;207;After receiving an anonymous tip about a bomb, a police commissioner must negotiate with the terrorist, who demands the release of four militants.;/title/tt1280558/;81;70173; A Wednesday
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Johny Lever;8928; Rajiv Verma;7510; Lillete Dubey;6142; Satish Shah;5187; Jas Arora;3383; Rani Mukerji;1941;Shah Rukh Khan;525;Movie;0;60036112;Chalte Chalte;Aziz Mirza;387;Shah Rukh Khan, Rani Mukerji, Jas Arora, Satish Shah, Rajiv Verma, Lillete Dubey, Jayshree T., Johny Lever;820;India;4;43107;2003;TV-PG;166 min;Dramas, International Movies, Romantic Movies;206;Priya and Raj are polar opposites. Raj is brash and earthy, while Pirya is sophisticated and something of a perfectionist in all she does. They really are like oil and water, but nonetheless, they dare to fall in love.;/title/tt0346723/;65;13725; Chalte Chalte
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Jamal Shah;8925; Bushra Ansari;7513; Nimra Bucha;6146; Sonya Jehan;5184; Sheheryar Munawar;3386; Mahira Khan;1943;Adeel Hussain;1309;Movie;0;80094964;Ho Mann Jahaan;Asim Raza;1291;Adeel Hussain, Mahira Khan, Sheheryar Munawar, Sonya Jehan, Bushra Ansari, Nimra Bucha, Arshad Mahmud, Jamal Shah;1733;Pakistan;114;42742;2015;TV-PG;170 min;Dramas, International Movies, Romantic Movies;206;Three friends in modern-day Karachi navigate their post-college lives, while struggling to balance their passion for music with familial obligations.;/title/tt5200814/;72;1642; Ho Mann Jahaan
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Priyanka Sharma;8924; Karamjit Anmol;7514; Harpal Singh;6147; Geeta Basra;5183; Smeep Kang;3388; Gurpreet Guggi;1945;Gippy Grewal;526;Movie;0;80152182;Lock;Smeep Kang;389;Gippy Grewal, Gurpreet Guggi, Smeep Kang, Geeta Basra, Karamjit Anmol, Harpal Singh, Vikram Grover, Priyanka Sharma;822;India;4;43110;2016;TV-14;90 min;Dramas, International Movies;36;A disillusioned rickshaw driver in Punjab dreams of moving to Dubai, but his plan to butter up his would-be benefactor goes horribly wrong.;/title/tt6103292/;62;119; Lock
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Surbhi Mahendru;8922; Anita Devgan;7515; Harpal Singh;6147; Chandan Prabhakar;5096; Sardar Sohi;3474; B.N. Sharma;2029;Ravinder Grewal;603;Movie;0;81024713;Judge Singh LLB;Atharv Baluja;382;Ravinder Grewal, B.N. Sharma, Sardar Sohi, Chandan Prabhakar, Anita Devgan, Harpal Singh, Hardeep Gill, Surbhi Mahendru;811;India;4;43110;2015;TV-14;137 min;Comedies, Dramas, International Movies;44;Framed by a politician for committing murder, a lower-class boy hires the only counsel he can afford: a lawyer with no courtroom experience.;/title/tt4678200/;74;183; Judge Singh LLB
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Baljinder Darapuri;8921; Jarnail Singh;7516; Satwant Kaur;6148; Sardar Sohi;5182; Karamjit Anmol;3390; Monica Gill;2030;Ammy Virk;604;Movie;0;81024701;Sat Shri Akaal England;Vikram Pradhan;402;Ammy Virk, Monica Gill, Karamjit Anmol, Sardar Sohi, Jarnail Singh, Satwant Kaur, Harby Sangha, Baljinder Darapuri;837;India;4;43110;2017;TV-14;127 min;Comedies, Dramas, International Movies;44;After several failed attempts to obtain a visa, a man desperate to escape Punjab pays a British woman to marry him so he can move to England.;/title/tt7585674/;52;172; Sat Shri Akaal England
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Resham Tipnis;8918; Vandana Gupte;7522; Pradeep Velankar;6154; Milind Pathak;5177; Renuka Shahane;3394; Sumeet Raghvan;1949;Madhuri Dixit;529;Movie;0;81029848;Bucket List;Tejas Prabha Vijay Deoskar;457;Madhuri Dixit, Sumeet Raghvan, Renuka Shahane, Milind Pathak, Vandana Gupte, Pradeep Velankar, Shubha Khote, Resham Tipnis;894;India;4;43231;2018;TV-14;129 min;Dramas, International Movies;36;After getting a heart transplant, a 40-year-old homemaker in Pune makes the life-changing decision to complete the bucket list of her 20-year-old donor.;/title/tt7886846/;59;431; Bucket List
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Seema Deshmukh;8916; Satish Alekar;7524; Mangal Kenkre;6156; Vijay Nikam;5175; Nirmiti Sawant;3395; Spruha Joshi;1950;Gashmeer Mahajani;530;Movie;0;81035109;Mala Kahich Problem Nahi;Sameer Vidwans;556;Gashmeer Mahajani, Spruha Joshi, Nirmiti Sawant, Vijay Nikam, Satish Alekar, Mangal Kenkre, Kamlesh Sawant, Seema Deshmukh;1001;India;4;25569;2017;TV-PG;132 min;Dramas, International Movies;36;With their relationship running on autopilot, a discontent husband and wife must confront their issues while on a trip with the extended family.;/title/tt7408358/;72;51; Mala Kahich Problem Nahi
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Adaar Malik;8913; Vivan Bhatena;7527; Suhaas Ahuja;6159; Mithila Palkar;5172; Abhishek Saha;3398; Kangana Ranaut;1955;Imran Khan;600;Movie;0;80067906;Katti Batti;Nikhil Advani;261;Imran Khan, Kangana Ranaut, Abhishek Saha, Mithila Palkar, Vivan Bhatena, Suhaas Ahuja, Nicole Faria, Adaar Malik;657;India;4;43111;2015;TV-14;132 min;Comedies, Dramas, International Movies;44;After falling in love during college, architect Maddy and free spirit Payal have five wonderful years together, until a mystery suddenly divides them.;/title/tt4467262/;49;2577; Katti Batti
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Arav Chowdharry;8908; Saurabh Dubey;7533; Shubhangi Latkar;6166; Indraneil Sengupta;5162; Sanghmitra Hitaishi;3406; Sasho;1963;Kritika Sachdeva;540;Movie;0;80994443;B.A. Pass 2;Shadab Khan;1132;Kritika Sachdeva, Sasho, Sanghmitra Hitaishi, Indraneil Sengupta, Saurabh Dubey, Shubhangi Latkar, Sukhbir Kaur Lamba, Arav Chowdharry;1586;India;4;43106;2017;TV-14;126 min;Dramas, International Movies;36;A young woman eager to avoid an arranged marriage moves to Mumbai, where she learns hard truths about show business, life and love.;/title/tt8581230/;21;279; B.A. Pass 2
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Nirmala Tikam;8907; Jayant Gadekar;7534; Vivekanand Walake;6167; Ajinkya Bhosale;5161; Rohit Kokate;3407; Mrunmayee Deshpande;1964;Suhas Joshi;541;Movie;0;81155782;Bogda;Nisheeta Keni;1204;Suhas Joshi, Mrunmayee Deshpande, Rohit Kokate, Ajinkya Bhosale, Jayant Gadekar, Vivekanand Walake, Pallavi Malvade, Nirmala Tikam;1651;India;4;25569;2018;TV-PG;161 min;Dramas, International Movies;36;An aspiring dancer accompanies her terminally ill mother on one last road trip that alternately strains and strengthens their knotty relationship.;/title/tt6685074/;73;31; Bogda
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Chali Pala;8905; Anu Sithara;7537; Gayathri Arun;6171; Aparna Balamurali;5157; Balu Varghese;3411; Alencier Ley Lopez;1967;Anoop Menon;544;Movie;0;80994420;Sarvopari Palakkaran;Venugopan;1280;Anoop Menon, Alencier Ley Lopez, Balu Varghese, Aparna Balamurali, Anu Sithara, Gayathri Arun, Nandu, Chali Pala;1723;India;4;43107;2017;TV-14;133 min;Dramas, International Movies;36;In the course of a human trafficking investigation, a conservative cop crosses paths with an artist-activist in a clash of worldviews.;/title/tt6864588/;5;127; Sarvopari Palakkaran
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Sunil Sukhada;8904; Renji Panicker;7538; Leona Lishoy;6172; Zarina Wahab;5156; Prayaga Martin;3412; Asha Sarath;1968;Roshan Mathew;545;Movie;0;80994572;Viswasapoorvam Mansoor;P.T. Kunju Muhammad;1284;Roshan Mathew, Asha Sarath, Prayaga Martin, Zarina Wahab, Renji Panicker, Leona Lishoy, Santhosh Keezhattoor, Sunil Sukhada;1727;India;4;43107;2017;TV-14;125 min;Dramas, International Movies;36;When a mother and her daughter arrive to stay in his home in Kerala, a young Muslim man becomes torn between love, faith and clashing political views.;/title/tt6921450/;64;43; Viswasapoorvam Mansoor
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Sergio Quintana;8902; Bárbara Santa-Cruz;7540; Maica Barroso;6174; Josean Bengoetxea;5153; Carlo D'Ursi;3415; Juana Acosta;1970;Luis Callejo;638;Movie;0;80235268;Jefe;Sergio Barrejón;232;Luis Callejo, Juana Acosta, Carlo D'Ursi, Josean Bengoetxea, Bárbara Santa-Cruz, Maica Barroso, Adam Jezierski, Sergio Quintana;627;Spain, Portugal;138;25569;2018;TV-MA;90 min;Comedies, Dramas, International Movies;44;A rude, self-centered businessman seems to be on the brink of losing everything until a night janitor at his office helps him find redemption.;/title/tt7527538/;54;668; Jefe
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Sharon Ooja;8896; Toni Tones;7546; Paul Sambo;6180; iLLBLISS;5147; Remilekun Safaru;3421; Adesua Etomi;1975;Sola Sobowale;552;Movie;0;81172721;King of Boys;Kemi Adetiba;73;Sola Sobowale, Adesua Etomi, Remilekun Safaru, iLLBLISS, Toni Tones, Paul Sambo, Jide Kosoko, Sharon Ooja;450;Nigeria;107;25569;2018;TV-MA;182 min;Dramas, International Movies;36;When a powerful businesswoman’s political ambitions are threatened by her underworld connections, the ensuing power struggle could cost her everything.;/title/tt8329618/;55;221; King of Boys
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Akin Lewis;8894; Michelle Dede;7548; Adesua Etomi;6182; Ibrahim Suleiman;5145; Kanayo O. Kanayo;3423; Rahama Sadau;1976;Banky Wellington;553;Movie;0;81172902;Up North;Tope Oshin;289;Banky Wellington, Rahama Sadau, Kanayo O. Kanayo, Ibrahim Suleiman, Michelle Dede, Adesua Etomi, Hilda Dokubo, Akin Lewis;690;Nigeria;107;25569;2018;TV-14;99 min;Dramas, International Movies;36;A pampered heir must complete a year of service work to inherit his dad's assets but unearths new goals when he's placed in an unfamiliar region.;/title/tt8631800/;69;59; Up North
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Huub Smit;8890; Raymond Thiry;7552; Kris Cuppens;6394; Elise Schaap;4912; Frank Lammers;3656; Anna Drijver;2215;Tom Waes;771;TV Show;1;80225312;Undercover;N/A;1;Tom Waes, Anna Drijver, Frank Lammers, Elise Schaap, Raymond Thiry, Kris Cuppens, Kevin Janssens, Huub Smit;228;Belgium, Netherlands;84;43529;2019;TV-MA;1 Season;Crime TV Shows, International TV Shows, TV Dramas;57;Undercover agents infiltrate a drug kingpin's operation by posing as a couple at the campground where he spends his weekends. Inspired by real events.;/title/tt7263154/;79;5878; Undercover
;11905;;11895;;11884;;11873;;11862;;11851;;11840;;11829;;11815;;11800;;11711;;11693;;11672;;11645;;11657;;11616;;11558;;11470;;11369;;11213;;11001;;10678;;10077;;9324; Sanga Jagir;8883; Rana Ranbir;7559; Yograj Singh;6959; Parul Gulati;4295; Monica Bedi;4290; Garry Sandhu;2891;Jazzy B;1481;Movie;0;80032097;Romeo Ranjha;Navaniat Singh;677;Jazzy B, Garry Sandhu, Monica Bedi, Parul Gulati, Rana Ranbir, Yograj Singh, Rana Jung Bahadur, Sanga Jagir;1136;India, Canada;195;42746;2014;TV-14;122 min;Action & Adventure, Comedies, Music & Musicals;273;Two common boys travel from India to Thailand to find success and money, enjoying their friendship and finding ways to cheat the cheats.;/title/tt3607226/;48;70; Romeo Ranjha
